CSDP Network Summary Report for Elevation=0.0																			
51	14042	14042	0	588819995.5	29050146.5	28978522.7	1.18		2	5		2							
52	6870	6870	0	456846836.1	11699673.8	11636498.5	1.26		2	0									
53	11740	11740	0	411587504	26004613	25963015.5	1.24		0	3		1	2						
54	3729	3729	0	2268549.2	530795.3	524317.5	2.19		1	0									
55	4762	4762	0	3135810.9	734861.6	724651.5	1.49		2	1		0							
56	4215	4215	0	2924599.5	734990.7	727164.7	1.28		0	1									
57	4379	4379	0	3965842.9	753988.9	743085.7	1.19		2	0									
58	4975	4975	0	5819821.3	813671.8	795045.4	1.36		1	2		0							
59	2087	2087	0	2763361.2	316527.1	308268.8	1.21		0	2									
60	5875	5875	0	7009793.3	912594.1	889998.3	1.42		1	2		2							
61	5878	5878	0	8662993.8	1037076.3	1005086.2	1.42		1	2		1	1						
62	3485	4290	23	7217720.4	1054561.5	1045230.9	1.21		1	0									
63	3010	2974	-1	108832.3	108193.5	107632.8	Infinity		0	2									
65	3161	2914	-8	851076.3	385709.5	381835.3	2.95		1	0									
66	2702	1767	-35	426620.2	189284.2	188203.7	4.76		2	0									
67	991	567	-43	167704	64932.1	64610.2	1		0	0									
68	6461	5815	-10	2242502.7	512366.8	498271.2	4.16		2	0									
69	7403	7430	0	8476.6	43071.9	42979.4	Infinity		2	1		0	0						
70	4092	3965	-3	1623641.2	393592.8	386508.2	1.5	2	0	1									
71	6719	6876	2	2634203.4	701755.3	691501.7	1.23		2	0		0	0						
72	4162	4455	7	2698681.5	611832.4	605715.9	2.04		0	1		0	1	0	1				
73	4021	4022	0	2739922.8	755932.1	752481.3	1.28	2	1	3									
74	3494	3494	0	2373006.2	561972.5	557697.7	1.39		2	0		0							
75	4368	4537	4	3049226.1	696103.5	689735.6	1.59		0	2									
76	4309	3893	-10	2885477.6	752153.4	744549.7	1.2		0	1		1	1						
77	7155	7446	4	7151189.9	1571768.5	1559796.8	1.03		0	1									
78	3267	3267	0	2146010.3	458567.8	454842.3	1.48		0	1									
79	3534	3534	0	2566285.7	579987.3	576083.9	1.34		0	2		2	2						
80	5020	4493	-10	3389008.6	745183.7	739957.8	1.21		0	1									
81	3115	3278	5	8672451.9	808768.6	790853.9	1.5		0	2		1	1						
82	2859	2807	-2	12358824.3	865852.4	848330.7	1.15	2	0	3									
83	5450	5461	0	295249293.9	10320240	10275690.5	1.09		0	2									
84	3377	2723	-19	12884210	684749	653210.1	1.06		0	1									
85	3619	3619	0	17796442.6	1041358.7	999755.1	1.23		0	2		2	2						
86	5009	5019	0	21887944.2	1303339.2	1259552	1.33		2	0									
88	4980	4980	0	25561324.7	1784747.9	1742139	1.17		2	1									
89	4543	4543	0	20180223.1	1727237.8	1708398.4	1.15		1	2		2							
90	3722	3722	0	19360599.1	1236713.2	1211310.9	1.06		0	1		0							
91	4119	4119	0	21625939.2	1380696.3	1357403.5	1.14		0	2									
92	4881	4881	0	27293876.8	1980170.7	1949635	1.53		1	2									
94	5240	5240	0	31446707.3	2795594.3	2772818.3	1.5		0	2		2	2						
95	3861	3861	0	29843449.2	2457142.6	2422000.7	1.42		1	0									
96	3781	3781	0	29782268.7	2084586.9	2054778.2	1.45		1	2		0	0						
97	1482	1482	0	9461870.4	578232.4	568935	1.49		2	0									
101	4741	4741	0	23826449.2	1691945.3	1658153.3	1.04		1	0									
102	3927	3927	0	18979341.5	1711771.8	1697615.9	1		0	0									
104	3644	3644	0	23994691.2	2004606.7	1966564	1.52		1	0		1							
105	2773	2773	0	25872387.8	1721796.8	1704875	1.21		2	1		0	1	2					
106	3924	3924	0	36240624.7	2533654.8	2491784.1	1.31		0	2		2							
107	3581	3581	0	10178443.2	802333.3	780491.5	1		0	0									
108	7830	7830	0	50542805.1	3620294.6	3581357.3	1.97		1	3		1	1						
111	6008	6008	0	70273440.4	6357080.1	6298949.2	1.37		1	2		2	2						
114	4013	4013	0	19859784.3	1879984.7	1863036.2	3.73		2	0									
115	3697	3697	0	29714081.9	2144057.4	2097641.9	1.59		0	1		0							
116	3299	3299	0	18689979.3	1652045.2	1635476.9	1.17		1	0		1							
117	7826	7826	0	71029912.5	5071774.2	4914107.7	1.07		1	2		1	2	1	2				
118	11869	11869	0	43851378	5576847.8	5512145.4	1.72		3	2		3	3						
119	12921	12921	0	142628648.1	8781920	8681432.6	1.12		2	0									
120	5602	5602	0	27654396.5	1987028.7	1950431.1	2.18		2	3									
121	5309	5309	0	46663790.5	4380478.8	4363754.5	1.23		2	1									
122	5577	5577	0	37824594.7	3862568.7	3859087.8	1.1		1	0									
123	7737	7737	0	35049880.8	1986916.8	1941629	2.87		2	0									
124	5764	5764	0	69681193.9	6745435.6	6706692.1	1.41		2	3		0	1	0	1				
125	4685	4685	0	2374	7914.1	7744.1	Infinity		0	2		1	1						
126	8033	8033	0	28629.5	54653	52971.1	41.31		0	1		2	2						
127	4883	5180	6	11825.5	22822.9	22235.6	Infinity	2	1	3									
128	8341	8341	0	357744.2	315411.8	312054.3	2.65		0	1									
129	5852	5963	2	618154.8	296631.2	290560.8	3.02		0	2									
130	6359	6713	6	994330.7	394299.1	386626.9	1.83		0	2									
131	5628	5987	6	1147919.1	431015.2	421971.4	1.33		2	0		0	0						
132	5247	5247	0	859708.3	534590.1	531120.2	3.18		0	2									
133	6674	6735	1	2380197.9	877327.3	868123.5	1.87		0	1									
134	7466	7466	0	5151472.9	1486465	1475962.4	1.07	1	2	0		0							
135	4514	4514	0	18705846.3	1987195.8	1965887.2	1.38		1	2		1							
136	2265	2265	0	8700633.2	841770.5	829287	1.1		2	1									
137	2760	2760	0	11988876.7	1365719.8	1348901.9	1.12		0	1		0	0						
138	3859	3859	0	20386436.2	2126192.5	2094300.1	1.43		1	0		0	1	0	1				
139	2664	2775	4	20769897.1	1861762.6	1833618	1.16		2	1		1							
140	6284	6284	0	23459389.1	1449479.6	1372129.6	1.8		0	1									
141	7633	4346	-43	19443230.1	1280344.8	1246448.7	1.24		1	2		1							
142	5345	4691	-12	19886013.6	1451710.6	1412279.6	1.62		2	0		2							
143	3565	3565	0	31365087.7	2308256	2258603.1	1.21		2	0		0	2	0	2				
144	2975	2673	-10	17277070.5	1323222.6	1298174.5	2.01		2	0		1							
145	2904	2904	0	16157243.4	1436454.2	1405172.9	1.23		1	0									
146	3053	3348	10	879310.8	549843	549287.9	1.66		2	1									
147	3804	3804	0	20358962.2	971114.9	907220.4	1.23		1	0									
148	4423	4303	-3	26060641	2177319.1	2147048.3	1.12		1	2									
149	4373	4388	0	35024957.2	2462822.8	2428763.2	1.8		0	1									
150	5604	5540	-1	46765185.8	2820532.7	2776368.5	1.08		2	0	2								
151	3878	5101	32	58492564.1	2879761.1	2775910.5	1.5		0	1									
152	4273	4273	0	34495979.4	2270060.6	2252997.2	1.01		0	1		0							
153	3306	3306	0	28650383	1958458.6	1937730.2	1.08		1	0									
154	3980	3980	0	57336107.6	2904559	2865365	2.08		1	2		2	2						
155	2609	2609	0	10383272.8	579706	549591.2	1		0	0									
156	3801	3801	0	70812431.7	2449916.9	2414011.2	1.17		1	0									
157	2774	2774	0	26540746.8	1657055	1642019.4	1		0	0									
158	2088	2088	0	3472296.2	965809.1	965340.5	1		0	0									
159	4258	4258	0	68883593.7	3848190.3	3763142.2	1.1		2	1		2	2						
160	7607	7607	0	51001468.5	4621260.1	4571518.4	1.1		0	2		1							
161	10834	10834	0	151626996.7	8340128.9	7929396.3	Infinity		0	1	0	2							
162	4261	4261	0	31410238.6	4077416.4	4066678.7	1.51		1	0		0							
163	5058	5058	0	122961510.4	5335496.7	5283049.5	1.06		0	1									
164	3269	3069	-6	35544797	2851775.5	2774660.2	1.49		1	0									
165	3477	3686	6	30463585.2	2001707.9	1915580.3	1.42		1	0	0	2							
166	3265	3265	0	18656835.9	1087706.5	1035560.6	1		0	0									
167	3407	3407	0	19131992.7	1098838	1046276.2	1.12		0	1		1							
168	6597	6597	0	41987752.8	2125528.5	2075019.8	3.23		0	1									
169	8000	8285	4	130771.4	257271.8	257017.5	Infinity		0	2									
170	6800	6157	-9	649976.8	519319.8	518462.3	2.47		0	2									
171	5300	4758	-10	2253699.6	595833.4	586610.9	1.87		0	2		1	1						
172	4318	4318	0	15237552.3	1518762.6	1500190.6	1.25		1	0		1	1						
173	5875	5875	0	31385593.7	2761761.5	2710061.3	1.88		2	0		3							
174	4487	4279	-5	17447872	1507599.4	1474338.2	1.35		1	0									
175	4956	5061	2	27845135	1798445.3	1764599	1.67		0	2									
176	4246	5047	19	28490178.8	1775210.7	1744269.7	1.15		1	0									
177	4363	3862	-11	26427238.7	1307207.6	1266118.1	1.3		1	2									
178	5785	5997	4	33439930.3	1588149.1	1496405.8	1.17		0	1									
179	3239	3331	3	7846149.4	1982470	1979194.8	1.69		1	2									
180	9769	9769	0	22279636.2	2348824	2317610.4	2.54		0	1									
181	5800	6210	7	52167387.1	5756887.2	5724979.5	4.42		0	2									
182	4286	4309	1	14132372.9	1501980.5	1473752.4	1.84		2	1									
183	4506	3931	-13	583654.6	465067.3	464568.7	3.74		2	0									
184	8868	6231	-30	1948518.7	803223.9	800070.4	1.13		0	1									
185	4600	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
186	4600	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
187	3200	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
188	2641	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
189	2562	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
190	2315	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
191	3596	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
192	1709	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
193	1508	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
194	1946	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
195	3045	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
196	8526	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
197	7205	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
198	7231	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
199	6653	7108	7	0	0	0	NaN		0	0									
201	8153	10692	31	383387.3	405652.2	404940	Infinity		1	3									
202	7019	6634	-5	804993.5	688421.3	686508	1.68		1	2									
203	6789	6968	3	3299739.4	887607.3	876385.1	2.39		0	2									
204	6814	6814	0	23887.9	121198.7	121162.8	Infinity		0	1									
205	3991	4304	8	6612809.3	1251093.3	1239601.1	1.96		1	2		0	0						
206	5509	5540	1	12302784.9	1168941.9	1136324	1.32		1	2									
207	2833	3664	29	7535846.1	1189764.2	1175839.8	1.4		1	0									
208	4299	3514	-18	7334465	1157187.7	1139535.5	1.21		0	2									
209	3632	3679	1	8380628.7	1310222.9	1292814.5	1.06		2	1									
210	3523	3526	0	7812930.3	1355246.1	1340944	1.09		2	0									
211	4100	4163	2	10624140.7	1707628.2	1688234.4	1.23		0	2		1	1						
212	6777	6780	0	19557357.2	2704449	2673301.3	1.04		0	2	1								
213	5928	4925	-17	15387455.2	1730484.5	1705962.4	1.17		2	1	0								
214	4500	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
215	7268	7268	0	32599277.4	13599075.9	13563594.8	Infinity		0	1	0	2							
216	8000	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
217	3646	3646	0	4596160.1	663317.6	655056.7	1		0	0									
218	3440	3440	0	0	0	0	-1		N/A	N/A									
219	2136	2136	0	1749331.5	325190.9	320078	1		0	0									
220	2926	2926	0	0	0	0	-1		N/A	N/A									
221	2301	2301	0	1977806.6	260649.1	244908.7	1		0	0									
222	2746	2746	0	0	0	0	-1		N/A	N/A									
223	2601	2601	0	0	0	0	-1		N/A	N/A									
224	2793	2793	0	0	0	0	-1		N/A	N/A									
225	2721	2721	0	5081870.3	678785.1	672546.8	1		0	0									
226	4133	4133	0	19963595.6	1675205.2	1630569.4	1		0	0									
227	4789	4789	0	0	0	0	-1		N/A	N/A									
228	3218	3211	0	12496852.2	1340028.3	1321334.3	1.07		2	0									
229	3047	3040	0	10813685.6	1255531	1240354.2	1.12		1	0									
230	5711	5737	0	21789491.9	2255763.5	2218330.5	1.1		0	2									
231	4313	4613	7	9837335.2	1362991.6	1347443.8	3.2		1	0									
232	2880	3084	7	13700392.8	775668.9	744501.5	1.09		1	2		2							
233	4778	4719	-1	11872086	1538015.9	1501364.8	2.05		0	2									
234	4562	4808	5	14233136.1	1719153.9	1694922.9	1.71		1	2									
235	3857	4048	5	7645995.4	1301616.6	1291858.4	1.57		2	0									
236	3608	4005	11	14269904	1687831.8	1675128	1.98		1	2									
237	3746	4056	8	16380374.8	2116806.5	2109829.2	5.75		2	0		1	2	2					
238	5076	5477	8	12579824.9	2572892	2559771	2.01		1	0									
239	3819	4396	15	2883344.3	597030.8	589261.9	1.87		2	0									
240	3570	4448	25	3241081.9	766345.6	762195.8	1.4		2	1		0	0						
241	5416	4787	-12	5284744.6	901406.4	885162.7	1.93		0	2									
242	4661	4708	1	11981465.7	1552398.8	1535500.4	1.27		0	1									
243	5093	5179	2	14657430.9	1791983.6	1767133.4	1.21		2	1									
244	4613	5409	17	22028408.9	2140199.4	2103975.9	1.55		1	2									
245	3737	4480	20	10375427.7	1731510.8	1712348.5	1.23		0	2									
246	4758	4758	0	8677993.7	1533796.5	1520893.5	2.02		0	2									
247	5008	5622	12	4305593	886781.5	878499.7	1.49		0	2									
248	3449	3449	0	23612354.3	1180507.2	1152496.4	1.04		0	1									
249	6488	6488	0	50648177.5	4013143	3944639.9	1.17		1	2		1	2	1	2				
250	5063	5063	0	28912371.6	2731744.2	2685550.9	1.45		1	2		0	1	2	0	1	2		
251	2612	2612	0	21735282.9	1089394	1066254.1	1.62		1	0									
252	4298	4298	0	6487098.3	869168.4	865744.1	2		0	2									
253	4723	4746	0	17729000.9	1367187.3	1360168.5	3.35		0	2									
254	5176	5258	2	12503638.9	1084202.3	1078634.4	1.9		1	2									
255	4651	4434	-5	17228953	2884379.1	2873047.8	2.48		1	2									
257	2723	2755	1	6786104.4	642615.7	629740.3	1.39		1	2									
258	3800	4044	6	11723883.2	1494192.4	1473120.4	1.93		0	1		1	1						
259	3798	3878	2	6867234.1	1202623.6	1185908.4	1.54		1	0									
260	6586	6586	0	88146304.5	27700261.1	27699879.9	1.25		1	0									
261	7394	7394	0	13739928.5	1966658.4	1948261.8	1.05		1	0									
262	5718	5718	0	4483022.5	940436.6	921227.4	2.54		0	1									
263	4293	4293	0	5386279.6	752123.2	731084	1.38		1	0									
264	9400	9400	0	38669921.1	4140071	4098836.7	1.34		0	1									
265	3979	3979	0	13730349.6	1747106.5	1732714.1	1		0	1									
266	4211	4211	0	4785349.3	1128229.6	1121122.1	1.94		1	0									
267	4494	4494	0	14762259.8	1529811.1	1489546	1		0	0									
268	8500	8500	0	16119610.5	2083647	2049645.8	3.49		0	2									
269	13641	13641	0	58058368.3	4080217.2	4005867	2.4		1	3									
270	3908	3908	0	22573562	1330293.8	1287526.3	1.25		1	3									
271	12944	12944	0	25434811.4	3480851.8	3445271.9	4		0	2									
272	14003	14003	0	36623895.8	3144359.5	3021977.1	2.69		2	0									
273	4984	4984	0	18547897.6	1367527.3	1321229.1	1		0	0									
274	11171	11171	0	31797316.5	4127628.8	4026565.6	1.14		1	0	0	0	0						
275	18408	18408	0	77546089.3	7993081.5	7928930.5	1.69		0	3									
276	6849	6849	0	46560433.7	3733377.8	3702035.5	1.88		0	1									
277	9534	9534	0	108529504.5	7530810.7	7411925.3	1.16		2	1		0	1	0	1				
278	5854	5854	0	90174576.6	5148254	5066544.1	1.43		4	1		3							
279	8994	8994	0	156387279.8	6956675.6	6864286.9	1.47		0	4									
280	11364	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
281	3300	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
282	3300	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
283	7619	7619	0	32797070.7	2386057.1	2303050.2	1.43		2	4									
284	6353	6353	0	222461692.8	7337816.1	7253648	1.25		1	0									
285	6365	6365	0	92649622.3	8060066.8	8052627.5	1.54		2	0		0							
286	6252	6252	0	100929875.6	8078472.4	8065278	1.32		0	3		0	1	0					
287	6181	6181	0	237909451.9	8573476.8	8492960.1	1.47		2	0		0							
288	10765	10765	0	300494890	10238186.1	10077751.9	1.42		0	4		4							
289	6351	6351	0	74168810.1	3536375.7	3378962.9	1.7		1	0									
290	3777	3777	0	404903663.6	11079826.4	11035052.8	1.11		1	0		0	1	2					
291	6525	6525	0	818751006.8	24825845.3	24779714.4	1.47		0	2		0	1						
292	5757	5757	0	18627483.4	4999728.1	4998218.9	15.42		0	3									
293	2642	2642	0	29198136.3	2851571.1	2838092	1.39		0	1									
294	5587	5587	0	27663742.9	5740705.3	5738576.3	1.25		2	1									
295	2300	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
296	3000	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
297	5030	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
299	4304	4304	0	33639951.5	1917138.5	1787240	1.81		2	0		1	2	2					
300	6756	6756	0	224797585	8575029.7	8538759.7	1.17		0	2									
301	3000	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
307	13500	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
308	12500	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
309	8441	8441	0	87422952.4	4727961.5	4645073.1	1.32		2	5									
310	11134	11134	0	131958367	6371308.4	6254049.3	1.81		0	6		6							
311	17484	17484	0	35790193.3	6442724.8	6401635.5	4.48		0	3		3	3						
312	12542	12542	0	21927801.1	3951588.2	3914458.1	1.57		1	2		0	1	0	1				
313	13123	13123	0	83885576.9	7198317.5	6865618.2	1.61		1	3	2	0	1	2	3	0	1	2	3
314	7893	7893	0	68910377.6	5995223.4	5923622.8	1.02		0	1									
315	4780	4780	0	20786283.5	2459810.3	2429565.1	1.01		1	0		1							
316	2146	2146	0	19154876.9	1087003.2	1049015.2	1		0	0									
317	15422	15422	0	14038668.4	4294977.2	4284724.1	1.56		0	2		0	0						
318	5216	5216	0	10843225.8	1878012.3	1859151.2	1		0	0		0	0						
319	11124	11124	0	62578181.9	5844098.4	5781523.3	1.3		1	0		1							
320	14743	14743	0	114897540.7	9544388.5	9488017.1	6.49		0	2		0	0						
321	8150	8150	0	80346244.8	5116897	5075769.9	2.09		3	1		3							
322	7585	7585	0	33184221.9	3158126.1	3112538.5	1.46		0	2		1	1						
323	5470	5470	0	19628018.1	1738069.3	1711954.5	1.15		0	2									
324	5816	5816	0	24959313.8	2557076.8	2519959.7	1.09		1	2									
325	9202	9202	0	68640347.3	4946869.4	4869700	1.62		0	1		2							
326	8225	8225	0	80176258.5	3602397.4	3512666.7	1.32		2	1									
327	9797	9797	0	119993415.6	8055738	7916214.3	1.27		0	2		1	1						
328	6917	6917	0	88565121.3	4979452.2	4900634	1.09		2	0		0	1	0	1				
329	4786	4786	0	4827574.7	1514827.5	1512089.9	1		0	0									
330	4590	4590	0	6565745.8	1899844.2	1892288.2	1		0	0									
331	2145	2145	0	5791126.5	805221.4	798939.5	1.29		0	1		1							
332	7103	7103	0	16082910.9	2264782.3	2237250.7	1.13		1	0									
333	3369	3369	0	2068052.4	695549.1	692204.4	1		0	0									
334	12295	12295	0	7762335.3	1207873.6	1155468.9	1.67		0	1									
335	7129	7129	0	5972086.9	811797.7	782332.2	1		0	0		0							
336	5953	5953	0	5629470.3	732978.2	706465.6	1		0	0		0							
337	7882	7882	0	6523641.4	1146427.2	1125734.8	1.18		2	1		1	2						
338	9962	9962	0	10600071.7	1429452.2	1390462	1.12		1	0		1							
339	5963	5963	0	7939634	1237074	1215647.3	1.05		1	0									
340	7355	7355	0	13614021.5	1653035.3	1623491.1	1.05		1	0									
341	7139	7139	0	40429039.6	2906007.9	2867753.1	2.82		0	2									
342	7381	7381	0	34768489.5	2654287.6	2625251.3	1.27		0	1		0							
343	4443	4443	0	22609505.3	1490783.6	1459646.1	1.06		1	0		1							
344	6991	6991	0	52736172.3	3028615.7	2983085.3	1.47		0	1									
345	8752	8752	0	48468152.2	4693483.5	4662217.1	1.47		1	2									
346	8166	8166	0	55950174.4	5822411.9	5784164.7	1.08		0	1		0	0						
347	10249	10249	0	70177917	5185061.1	4945165	1.4		1	0									
348	7902	7902	0	64368207.4	7977228.6	7926351.4	1.11		1	0									
349	9672	9672	0	118103749.6	9227771.4	9050317.5	1.96		1	2		1	2						
350	5905	5905	0	5928142	884832	861386.1	1		0	0									
351	10417	10417	0	7470231.9	1678594	1665903.4	2.89		1	0									
352	6066	6066	0	9599324.3	1740960.3	1715691.2	1.76		0	1									
353	8794	8794	0	24058871.1	2444774.5	2404036.8	1.16		1	0		1							
354	10390	10390	0	11590200.3	2224769.7	2176127.6	2.37		0	2									
355	13657	13657	0	51008965.3	4750304.3	4292977.6	1.3		1	0	0	0							
356	4249	4249	0	1783201.7	380775.9	370889.2	2		0	1									
357	5023	5023	0	16332995.5	1038990.3	987816.4	1		0	0									
358	3621	3621	0	10742056.2	878646.9	851460.5	1.2		0	1									
359	3398	3398	0	10361472.2	758696	725117.9	1		0	0		0							
360	9416	9416	0	29969201.4	2634679.6	2586306.1	1.66		0	2									
361	5296	5296	0	21175504.2	1460964.6	1413800.7	1		0	0									
362	10733	10733	0	47143735.8	3439296.5	3349308.8	1.58		0	2		0	2						
